creat_at,valTem,valCO2,valSon,valHum,ambiente
2025-10-17 13:35:00,27,1155,76,64,crítico
2025-10-17 13:36:00,28,1149,91,46,crítico
2025-10-17 13:37:00,25,1528,81,66,crítico
2025-10-17 13:38:00,26,1156,78,68,aceptable
2025-10-17 13:39:00,24,1043,78,50,aceptable
2025-10-17 13:40:00,20,1470,91,61,crítico
2025-10-17 13:41:00,19,1353,82,61,aceptable
2025-10-17 13:42:00,25,812,73,68,aceptable
2025-10-17 13:43:00,31,1069,92,53,crítico
2025-10-17 13:44:00,28,1309,75,59,crítico
2025-10-17 13:45:00,20,1381,73,54,aceptable
2025-10-17 13:55:00,28,1072,82,70,crítico
2025-10-17 13:56:00,29,1455,89,42,crítico
2025-10-17 13:57:00,27,1405,66,49,aceptable
2025-10-17 13:58:00,23,1170,71,66,aceptable
2025-10-17 13:59:00,24,1507,102,62,crítico
2025-10-17 14:00:00,11,1344,82,50,crítico
2025-10-17 14:01:00,23,1274,104,52,crítico
2025-10-17 14:02:00,22,700,84,56,óptimo
2025-10-17 14:03:00,28,686,85,55,aceptable
2025-10-17 14:04:00,28,1624,79,56,crítico
2025-10-17 14:05:00,32,1026,98,65,crítico
2025-10-17 14:06:00,22,1407,88,53,aceptable
2025-10-17 14:07:00,13,1398,88,59,crítico
2025-10-17 14:08:00,33,1223,85,69,crítico
2025-10-17 14:09:00,32,1302,72,74,crítico
2025-10-17 14:18:00,8,938,79,69,crítico
2025-10-17 14:19:00,24,1007,66,56,óptimo
2025-10-17 14:20:00,28,1204,73,62,crítico
2025-10-17 14:21:00,20,1466,101,60,aceptable
2025-10-17 14:22:00,9,1330,71,62,crítico
2025-10-17 14:23:00,24,1390,75,51,aceptable
2025-10-17 14:24:00,22,1144,83,80,aceptable
2025-10-17 14:25:00,22,946,92,64,aceptable
2025-10-17 14:26:00,23,1103,72,58,aceptable
2025-10-17 14:27:00,29,1120,86,59,crítico
2025-10-17 14:28:00,18,922,92,63,aceptable
2025-10-17 14:29:00,22,966,98,43,aceptable
2025-10-17 14:30:00,24,1043,94,57,aceptable
2025-10-17 14:31:00,13,920,104,59,crítico
2025-10-17 14:32:00,29,1220,67,56,aceptable
2025-10-17 14:39:00,34,1450,85,55,crítico
2025-10-17 14:40:00,16,1070,75,57,aceptable
2025-10-17 14:41:00,27,926,112,70,crítico
2025-10-17 14:42:00,28,910,88,64,crítico
2025-10-17 14:43:00,25,1035,81,53,aceptable
2025-10-17 14:44:00,23,1004,71,51,aceptable
2025-10-17 14:45:00,26,941,103,50,aceptable
2025-10-17 14:46:00,16,827,82,59,aceptable
2025-10-17 14:47:00,18,1561,76,43,aceptable
2025-10-17 14:48:00,28,762,98,66,crítico
2025-10-17 14:49:00,21,1522,87,63,crítico
2025-10-17 14:50:00,27,1431,90,50,crítico
2025-10-17 14:51:00,24,1401,92,65,crítico
2025-10-17 14:52:00,24,1619,71,52,aceptable
2025-10-17 14:53:00,22,1673,80,60,aceptable
2025-10-17 15:02:00,20,1434,102,68,crítico
2025-10-17 15:03:00,13,874,87,66,crítico
2025-10-17 15:04:00,32,896,110,55,crítico
2025-10-17 15:05:00,29,1565,100,70,crítico
2025-10-17 15:06:00,16,1126,82,60,aceptable
2025-10-17 15:07:00,18,1400,91,66,crítico
2025-10-17 15:08:00,18,862,80,67,aceptable
2025-10-17 15:09:00,32,1250,77,54,crítico
2025-10-17 15:10:00,27,997,86,59,crítico
2025-10-17 15:11:00,23,1444,110,58,crítico
2025-10-17 15:12:00,31,1097,103,69,crítico
2025-10-17 15:13:00,36,1217,78,77,crítico
2025-10-17 15:14:00,38,1170,66,49,aceptable
2025-10-17 15:15:00,30,692,63,47,óptimo
2025-10-17 15:16:00,25,1262,82,54,aceptable
2025-10-17 15:24:00,10,723,46,57,óptimo
2025-10-17 15:25:00,40,874,98,40,crítico
2025-10-17 15:26:00,29,1031,67,64,aceptable
2025-10-17 15:27:00,23,1288,86,65,crítico
2025-10-17 15:28:00,30,1134,87,57,crítico
2025-10-17 15:29:00,23,1199,92,57,aceptable
2025-10-17 15:30:00,24,926,74,48,aceptable
2025-10-17 15:31:00,22,1262,91,46,aceptable
2025-10-17 15:32:00,30,1154,102,76,crítico
2025-10-17 15:33:00,16,1225,81,64,crítico
2025-10-17 15:34:00,21,1108,79,65,aceptable
2025-10-17 15:35:00,17,841,87,54,crítico
2025-10-17 15:36:00,24,1407,63,44,aceptable
2025-10-17 15:37:00,21,842,49,57,óptimo
2025-10-17 15:38:00,12,1073,90,69,crítico
2025-10-17 15:39:00,21,1301,63,55,óptimo
2025-10-17 15:48:00,30,1497,78,56,crítico
2025-10-17 15:49:00,28,1052,65,50,aceptable
2025-10-17 15:50:00,26,1329,95,75,crítico
2025-10-17 15:51:00,42,1430,78,56,crítico
2025-10-17 15:52:00,15,1514,85,69,crítico
2025-10-17 15:53:00,22,1106,101,49,aceptable
2025-10-17 15:54:00,20,1539,64,69,aceptable
2025-10-17 15:55:00,32,1279,112,56,crítico
2025-10-17 15:56:00,30,1800,60,43,aceptable
2025-10-17 15:57:00,17,1280,80,60,crítico
2025-10-17 15:58:00,27,887,52,53,aceptable
2025-10-17 15:59:00,32,1339,82,74,crítico
2025-10-17 16:00:00,33,1401,88,57,crítico
2025-10-17 16:01:00,20,1267,107,57,aceptable
2025-10-17 16:02:00,29,803,104,63,crítico
2025-10-17 16:03:00,38,1354,75,51,crítico
2025-10-17 16:12:00,25,1224,76,57,aceptable
2025-10-17 16:13:00,24,1571,74,57,aceptable
2025-10-17 16:14:00,22,1551,101,54,aceptable
2025-10-17 16:15:00,33,1418,73,60,crítico
2025-10-17 16:16:00,32,1406,71,46,crítico
2025-10-17 16:17:00,32,1074,78,58,aceptable
2025-10-17 16:18:00,20,948,80,64,aceptable
2025-10-17 16:19:00,23,1250,94,54,crítico
2025-10-17 16:20:00,28,1190,72,60,aceptable
2025-10-17 16:21:00,22,1620,104,54,aceptable
2025-10-17 16:22:00,33,1010,78,41,aceptable
2025-10-17 16:23:00,22,943,97,51,aceptable
2025-10-17 16:24:00,29,668,95,68,crítico
2025-10-17 16:25:00,15,1045,107,66,crítico
2025-10-17 16:26:00,20,1477,117,71,crítico
2025-10-17 16:27:00,23,1446,85,59,aceptable
2025-10-17 16:36:00,24,1364,86,50,crítico
2025-10-17 16:37:00,28,1214,79,58,crítico
2025-10-17 16:38:00,26,980,71,58,aceptable
2025-10-17 16:39:00,28,1051,74,58,aceptable
2025-10-17 16:40:00,24,1299,86,62,crítico
2025-10-17 16:41:00,30,1198,98,72,crítico
2025-10-17 16:42:00,27,1101,93,50,crítico
2025-10-17 16:43:00,26,992,80,66,aceptable
2025-10-17 16:44:00,34,875,98,64,crítico
2025-10-17 16:45:00,25,1464,92,66,crítico
2025-10-17 16:46:00,10,1044,87,54,crítico
2025-10-17 16:47:00,30,966,79,54,aceptable
2025-10-17 16:48:00,35,960,71,48,aceptable
2025-10-17 16:49:00,33,1286,109,75,crítico
2025-10-17 16:50:00,27,1061,83,61,crítico
2025-10-17 17:00:00,26,1303,99,52,crítico
2025-10-17 17:01:00,25,1545,98,49,crítico
2025-10-17 17:02:00,31,948,83,51,aceptable
2025-10-17 17:03:00,32,1049,76,58,aceptable
2025-10-17 17:04:00,27,999,74,70,crítico
2025-10-17 17:05:00,26,1602,94,52,crítico
2025-10-17 17:06:00,24,1176,80,63,aceptable
2025-10-17 17:07:00,17,907,90,64,crítico
2025-10-17 17:08:00,29,840,96,64,crítico
2025-10-17 17:09:00,17,1113,70,57,aceptable
2025-10-17 17:10:00,40,1154,96,70,crítico
2025-10-17 17:11:00,25,1295,81,64,crítico
2025-10-17 17:12:00,29,1310,101,73,crítico
2025-10-17 17:13:00,25,870,75,69,aceptable
2025-10-17 17:14:00,36,1614,90,66,crítico
2025-10-17 17:23:00,20,1214,82,72,aceptable
2025-10-17 17:24:00,22,1590,76,64,aceptable
2025-10-17 17:25:00,27,1636,73,48,crítico
2025-10-17 17:26:00,27,1325,80,63,crítico
2025-10-17 17:27:00,14,926,88,52,crítico
2025-10-17 17:28:00,20,1296,90,63,crítico
2025-10-17 17:29:00,15,1169,112,52,crítico
2025-10-17 17:30:00,35,1356,84,70,crítico
2025-10-17 17:31:00,31,1125,93,50,crítico
2025-10-17 17:32:00,26,997,86,46,aceptable
2025-10-17 17:33:00,34,1390,113,57,crítico
2025-10-17 17:34:00,27,1587,81,83,crítico
2025-10-17 17:35:00,27,1360,63,47,aceptable
2025-10-17 17:36:00,24,1120,94,54,aceptable
2025-10-17 17:37:00,22,1211,85,76,aceptable
2025-10-17 17:38:00,5,1284,75,58,crítico
2025-10-17 17:48:00,30,836,77,49,aceptable
2025-10-17 17:49:00,32,1124,93,66,crítico
2025-10-17 17:50:00,11,1315,73,56,crítico
2025-10-17 17:51:00,18,1296,72,58,aceptable
2025-10-17 17:52:00,29,1334,88,61,crítico
2025-10-17 17:53:00,18,1193,100,62,aceptable
2025-10-17 17:54:00,13,1407,101,54,crítico
2025-10-17 17:55:00,19,1392,94,58,aceptable
2025-10-17 17:56:00,16,1200,77,45,aceptable
2025-10-17 17:57:00,30,1432,85,64,crítico
2025-10-17 17:58:00,20,1145,84,65,aceptable
2025-10-17 17:59:00,12,1424,78,61,crítico
2025-10-17 18:00:00,21,1161,68,56,óptimo
2025-10-17 18:01:00,30,1147,62,57,aceptable
2025-10-17 18:02:00,22,643,96,58,óptimo
2025-10-17 18:11:00,8,1240,82,62,crítico
2025-10-17 18:12:00,28,1198,86,46,crítico
2025-10-17 18:13:00,36,1052,88,67,crítico
2025-10-17 18:14:00,23,1325,72,66,crítico
2025-10-17 18:15:00,24,1066,90,72,crítico
2025-10-17 18:16:00,20,1384,98,70,crítico
2025-10-17 18:17:00,36,1130,86,43,crítico
2025-10-17 18:18:00,18,1111,92,48,aceptable
2025-10-17 18:19:00,21,1196,104,59,aceptable
2025-10-17 18:20:00,28,1694,78,63,crítico
2025-10-17 18:21:00,28,1015,77,65,crítico
2025-10-17 18:22:00,24,917,100,54,aceptable
2025-10-17 18:23:00,18,1431,88,54,aceptable
2025-10-17 18:24:00,30,1404,78,61,crítico
2025-10-17 18:25:00,35,873,89,60,crítico
2025-10-17 18:26:00,20,1388,98,64,crítico
2025-10-17 18:34:00,16,688,84,60,aceptable
2025-10-17 18:35:00,22,1176,100,50,aceptable
2025-10-17 18:36:00,12,1166,94,62,crítico
2025-10-17 18:37:00,26,1633,88,61,crítico
2025-10-17 18:38:00,25,843,74,66,aceptable
2025-10-17 18:39:00,16,1295,92,47,crítico
2025-10-17 18:40:00,20,996,111,68,aceptable
2025-10-17 18:41:00,10,993,80,64,crítico
2025-10-17 18:42:00,31,1642,101,62,crítico
2025-10-17 18:43:00,30,1527,78,58,crítico
2025-10-17 18:44:00,32,1364,84,50,crítico
2025-10-17 18:45:00,37,1515,80,70,crítico
2025-10-17 18:46:00,10,1313,91,62,crítico
2025-10-17 18:47:00,29,1029,106,50,crítico
2025-10-17 18:48:00,15,847,82,60,aceptable
2025-10-17 18:50:00,20,966,98,45,aceptable
2025-10-17 18:56:00,14,1216,82,54,crítico
2025-10-17 18:57:00,19,1644,76,59,aceptable
2025-10-17 18:58:00,14,1520,111,59,crítico
2025-10-17 18:59:00,22,1744,74,47,aceptable
2025-10-17 19:00:00,18,1392,92,59,aceptable
2025-10-17 19:01:00,24,1283,90,56,crítico
2025-10-17 19:02:00,22,1087,59,52,óptimo
2025-10-17 19:03:00,30,887,100,52,crítico
2025-10-17 19:04:00,27,850,106,63,crítico
2025-10-17 19:05:00,26,1233,69,64,aceptable
2025-10-17 19:06:00,30,1220,83,65,crítico
2025-10-17 19:07:00,28,1092,63,49,aceptable
2025-10-17 19:08:00,24,1735,73,79,crítico
2025-10-17 19:09:00,25,1268,74,59,aceptable
2025-10-17 19:18:00,22,1117,75,61,aceptable
2025-10-17 19:19:00,24,1394,71,57,aceptable
2025-10-17 19:20:00,23,1027,80,52,aceptable
2025-10-17 19:21:00,14,776,75,70,aceptable
2025-10-17 19:22:00,20,1653,73,54,aceptable
2025-10-17 19:23:00,11,869,92,52,crítico
2025-10-17 19:24:00,15,1132,72,60,aceptable
2025-10-17 19:25:00,33,1589,101,61,crítico
2025-10-17 19:26:00,38,1519,105,64,crítico
2025-10-17 19:27:00,23,1125,58,64,aceptable
2025-10-17 19:28:00,34,765,77,44,aceptable
2025-10-17 19:29:00,22,1328,81,79,aceptable
2025-10-17 19:30:00,22,1428,81,56,aceptable
2025-10-17 19:31:00,21,723,94,45,óptimo
2025-10-17 19:32:00,23,1144,67,55,óptimo
2025-10-17 19:41:00,29,876,108,62,crítico
2025-10-17 19:42:00,25,1186,83,62,aceptable
2025-10-17 19:43:00,18,1106,86,62,aceptable
2025-10-17 19:44:00,20,1434,102,47,aceptable
2025-10-17 19:45:00,25,1024,94,60,aceptable
2025-10-17 19:46:00,19,1106,87,44,aceptable
2025-10-17 19:47:00,19,827,79,57,óptimo
2025-10-17 19:48:00,12,990,65,59,aceptable
2025-10-17 19:49:00,28,1470,94,64,crítico
2025-10-17 19:50:00,25,928,71,66,aceptable
2025-10-17 19:51:00,28,892,70,60,aceptable
2025-10-17 19:52:00,25,1495,84,74,crítico
2025-10-17 19:53:00,37,953,115,64,crítico
2025-10-17 19:54:00,24,1450,84,42,aceptable
2025-10-17 19:55:00,18,1518,79,66,aceptable
2025-10-17 20:05:00,20,1298,80,69,aceptable
2025-10-17 20:06:00,32,945,91,60,crítico
2025-10-17 20:07:00,32,1715,82,60,crítico
2025-10-17 20:08:00,26,1247,105,73,crítico
2025-10-17 20:09:00,25,796,91,65,aceptable
2025-10-17 20:10:00,22,1136,68,53,óptimo
2025-10-17 20:11:00,24,871,77,61,aceptable
2025-10-17 20:12:00,21,847,111,58,aceptable
2025-10-17 20:13:00,14,1483,93,59,crítico
2025-10-17 20:14:00,23,848,87,62,crítico
2025-10-17 20:15:00,18,909,92,60,aceptable
2025-10-17 20:16:00,33,1210,79,78,crítico
2025-10-17 20:17:00,19,1726,98,62,crítico
2025-10-17 20:18:00,32,1310,79,54,crítico
2025-10-17 20:19:00,36,1538,83,63,crítico
2025-10-17 20:27:00,20,1590,93,57,aceptable
2025-10-17 20:28:00,28,1292,68,65,crítico
2025-10-17 20:29:00,22,636,105,54,óptimo
2025-10-17 20:30:00,19,1282,85,54,aceptable
2025-10-17 20:31:00,14,1721,87,65,crítico
2025-10-17 20:32:00,32,1492,74,43,crítico
2025-10-17 20:33:00,20,1258,88,62,crítico
2025-10-17 20:34:00,24,1070,71,70,aceptable
2025-10-17 20:35:00,31,1289,91,65,crítico
2025-10-17 20:36:00,18,1086,82,66,aceptable
2025-10-17 20:37:00,23,850,82,56,aceptable
2025-10-17 20:38:00,19,1256,84,44,aceptable
2025-10-17 20:39:00,31,1261,69,60,aceptable
2025-10-17 20:40:00,23,1300,97,61,crítico
2025-10-17 20:41:00,26,1327,92,55,crítico
2025-10-17 20:50:00,1,1045,97,62,crítico
2025-10-17 20:51:00,27,1076,100,42,crítico
2025-10-17 20:52:00,24,1174,57,59,óptimo
2025-10-17 20:53:00,14,1196,86,61,crítico
2025-10-17 20:54:00,36,1569,82,63,crítico
2025-10-17 20:55:00,26,1560,101,52,crítico
2025-10-17 20:56:00,30,1584,96,76,crítico
2025-10-17 20:57:00,11,1444,87,55,crítico
2025-10-17 20:58:00,42,1184,82,54,aceptable
2025-10-17 20:59:00,23,1280,86,58,crítico
2025-10-17 21:00:00,12,1305,74,56,crítico
2025-10-17 21:01:00,31,1165,64,53,aceptable
2025-10-17 21:02:00,16,992,97,58,crítico
2025-10-17 21:03:00,25,1342,106,40,crítico
2025-10-17 21:04:00,29,1242,71,73,crítico
2025-10-17 21:05:00,20,990,75,62,aceptable
2025-10-17 21:15:00,26,1196,105,54,aceptable
2025-10-17 21:16:00,20,1358,74,72,aceptable
2025-10-17 21:17:00,29,886,99,60,crítico
2025-10-17 21:18:00,24,1020,80,58,aceptable
2025-10-17 21:19:00,32,959,84,67,crítico
2025-10-17 21:20:00,28,1246,78,52,crítico
2025-10-17 21:21:00,16,1447,98,66,crítico
2025-10-17 21:22:00,22,1398,90,50,aceptable
2025-10-17 21:23:00,23,821,79,61,aceptable
2025-10-17 21:24:00,33,1266,93,60,crítico
2025-10-17 21:25:00,26,1473,94,58,crítico
2025-10-17 21:26:00,37,831,89,60,crítico
2025-10-17 21:27:00,22,1196,88,64,aceptable
2025-10-17 21:28:00,36,926,71,63,crítico
2025-10-17 21:37:00,38,1091,72,58,aceptable
2025-10-17 21:38:00,20,1051,85,69,aceptable
2025-10-17 21:39:00,19,1498,70,61,aceptable
2025-10-17 21:40:00,19,1066,94,55,aceptable
2025-10-17 21:41:00,31,1374,96,56,crítico
2025-10-17 21:42:00,15,1021,66,52,aceptable
2025-10-17 21:43:00,22,1447,66,50,óptimo
2025-10-17 21:44:00,25,1198,97,62,crítico
2025-10-17 21:45:00,26,1374,94,58,crítico
2025-10-17 21:46:00,28,1262,88,44,crítico
2025-10-17 21:47:00,33,1169,79,51,aceptable
2025-10-17 21:48:00,4,1292,74,70,crítico
2025-10-17 21:57:00,41,1227,92,61,crítico
2025-10-17 21:58:00,20,1261,89,83,crítico
2025-10-17 21:59:00,34,1148,108,62,crítico
2025-10-17 22:00:00,13,1278,78,59,crítico
2025-10-17 22:01:00,33,1111,86,67,crítico
2025-10-17 22:02:00,26,1086,92,46,aceptable
2025-10-17 22:03:00,16,1366,102,78,crítico
2025-10-17 22:04:00,18,1398,89,54,aceptable
2025-10-17 22:05:00,36,1355,92,62,crítico
2025-10-17 22:06:00,28,1123,82,53,aceptable
2025-10-17 22:07:00,17,1054,89,52,crítico
2025-10-17 22:08:00,33,836,80,54,aceptable
2025-10-17 22:09:00,33,1201,103,58,crítico
2025-10-17 22:10:00,36,1613,74,54,crítico
2025-10-17 22:11:00,24,1517,73,58,aceptable
2025-10-17 22:12:00,26,1501,80,50,aceptable
2025-10-17 22:21:00,33,1078,74,53,aceptable
2025-10-17 22:22:00,20,1116,83,66,aceptable
2025-10-17 22:23:00,34,1519,83,70,crítico
2025-10-17 22:24:00,29,998,98,53,crítico
2025-10-17 22:25:00,28,1030,88,66,crítico
2025-10-17 22:26:00,34,1336,84,50,crítico
2025-10-17 22:27:00,29,1207,90,45,crítico
2025-10-17 22:28:00,16,1104,71,55,aceptable
2025-10-17 22:29:00,26,1234,92,62,crítico
2025-10-17 22:30:00,25,1310,86,59,crítico
2025-10-17 22:31:00,23,908,71,68,aceptable
2025-10-17 22:32:00,30,1090,78,76,crítico
2025-10-17 22:33:00,26,1566,68,44,aceptable
2025-10-17 22:34:00,31,1047,88,54,crítico
2025-10-17 22:35:00,31,1385,68,52,aceptable
2025-10-17 22:36:00,31,956,102,62,crítico
2025-10-17 22:46:00,23,1425,79,66,crítico
2025-10-17 22:47:00,18,947,90,67,aceptable
2025-10-17 22:48:00,18,1307,65,75,aceptable
2025-10-17 22:49:00,26,1125,102,64,crítico
2025-10-17 22:50:00,28,1430,101,51,crítico
2025-10-17 22:51:00,19,1294,98,64,crítico
2025-10-17 22:52:00,30,1083,98,34,crítico
2025-10-17 22:53:00,24,1096,64,53,óptimo
2025-10-17 22:54:00,16,1218,73,68,crítico
2025-10-17 22:55:00,20,954,90,62,aceptable
2025-10-17 22:56:00,23,850,71,65,aceptable
2025-10-17 22:57:00,17,1570,81,40,crítico
2025-10-17 22:58:00,30,1038,71,42,aceptable
2025-10-17 22:59:00,13,743,91,58,aceptable
2025-10-17 23:00:00,31,1367,106,66,crítico
2025-10-17 23:10:00,20,1012,79,54,óptimo
2025-10-17 23:11:00,29,1084,60,35,aceptable
2025-10-17 23:12:00,13,1559,79,58,crítico
2025-10-17 23:13:00,21,1178,110,62,aceptable
2025-10-17 23:14:00,19,1476,88,49,aceptable
2025-10-17 23:15:00,28,1148,90,48,crítico
2025-10-17 23:16:00,17,1506,72,54,crítico
2025-10-17 23:17:00,22,1243,117,56,aceptable
2025-10-17 23:18:00,41,1098,75,51,aceptable
2025-10-17 23:19:00,25,1370,80,41,aceptable
2025-10-17 23:20:00,16,1046,89,72,crítico
2025-10-17 23:21:00,11,954,76,73,crítico
2025-10-17 23:22:00,35,1027,75,68,crítico
2025-10-17 23:23:00,22,868,76,71,aceptable
2025-10-17 23:24:00,30,1069,103,66,crítico
2025-10-17 23:33:00,42,1335,92,68,crítico
2025-10-17 23:34:00,28,1138,73,58,aceptable
2025-10-17 23:35:00,27,848,74,63,crítico
2025-10-17 23:36:00,30,1704,76,57,crítico
2025-10-17 23:37:00,15,1649,91,66,crítico
2025-10-17 23:38:00,15,1154,105,81,crítico
2025-10-17 23:39:00,30,1079,81,60,aceptable
2025-10-17 23:40:00,21,1301,79,65,aceptable
2025-10-17 23:41:00,32,760,97,63,crítico
2025-10-17 23:42:00,9,1207,88,50,crítico
2025-10-17 23:43:00,23,1172,80,72,aceptable
2025-10-17 23:44:00,28,996,58,50,aceptable
2025-10-17 23:45:00,27,1198,98,73,crítico
2025-10-17 23:46:00,27,1021,73,54,aceptable
2025-10-17 23:47:00,19,1438,88,62,crítico
2025-10-17 23:48:00,32,1319,110,55,crítico
2025-10-17 23:58:00,25,835,96,63,crítico
2025-10-17 23:59:00,21,1418,87,61,crítico
2025-10-18 00:00:00,21,1364,100,43,aceptable
2025-10-18 00:01:00,28,1337,83,62,crítico
2025-10-18 00:02:00,20,1026,84,56,óptimo
2025-10-18 00:03:00,21,1480,91,58,aceptable
2025-10-18 00:04:00,12,1207,78,44,crítico
2025-10-18 00:05:00,18,1269,78,52,aceptable
2025-10-18 00:06:00,19,1359,95,58,aceptable
2025-10-18 00:07:00,36,1433,75,60,crítico
2025-10-18 00:08:00,32,1456,83,64,crítico
2025-10-18 00:09:00,18,1392,73,69,aceptable
2025-10-18 00:10:00,4,1496,93,42,crítico
2025-10-18 00:11:00,29,1232,74,53,crítico
2025-10-18 00:12:00,17,1148,88,77,crítico
2025-10-18 00:22:00,32,1366,97,64,crítico
2025-10-18 00:23:00,22,1409,90,64,crítico
2025-10-18 00:24:00,15,1355,86,55,crítico
2025-10-18 00:25:00,25,1497,94,65,crítico
2025-10-18 00:26:00,21,1316,94,45,aceptable
2025-10-18 00:27:00,19,1144,82,53,óptimo
2025-10-18 00:28:00,21,1169,77,52,óptimo
2025-10-18 00:29:00,33,1641,88,62,crítico
2025-10-18 00:30:00,25,1350,87,52,crítico
2025-10-18 00:31:00,32,845,86,58,crítico
2025-10-18 00:32:00,28,1398,86,56,crítico
2025-10-18 00:33:00,21,1030,91,59,aceptable
2025-10-18 00:34:00,25,1134,86,71,crítico
2025-10-18 00:35:00,22,1409,79,33,aceptable
2025-10-18 00:36:00,26,1342,108,47,crítico
2025-10-18 00:46:00,12,1091,94,47,crítico
2025-10-18 00:47:00,25,1040,75,56,aceptable
2025-10-18 00:48:00,24,891,62,55,óptimo
2025-10-18 00:49:00,33,1549,76,59,crítico
2025-10-18 00:50:00,32,1298,81,66,crítico
2025-10-18 00:51:00,28,1479,78,68,crítico
2025-10-18 00:52:00,41,982,86,52,crítico
2025-10-18 00:53:00,18,926,106,58,aceptable
2025-10-18 00:54:00,30,1030,88,53,crítico
2025-10-18 00:55:00,18,1300,72,54,aceptable
2025-10-18 00:56:00,19,913,83,53,óptimo
2025-10-18 00:57:00,21,891,62,52,óptimo
2025-10-18 01:04:00,35,1210,80,71,crítico
2025-10-18 01:05:00,36,988,64,67,aceptable
2025-10-18 01:06:00,17,1058,85,74,crítico
2025-10-18 01:07:00,25,1396,73,59,aceptable
2025-10-18 01:08:00,24,1037,90,70,crítico
2025-10-18 01:09:00,26,871,101,58,aceptable
2025-10-18 01:10:00,32,1194,78,49,aceptable
2025-10-18 01:11:00,17,1208,78,66,crítico
2025-10-18 01:12:00,21,1206,89,66,crítico
2025-10-18 01:13:00,26,1352,83,66,crítico
2025-10-18 01:14:00,28,1289,88,62,crítico
2025-10-18 01:15:00,23,891,94,64,crítico
2025-10-18 01:16:00,26,1017,91,62,crítico
2025-10-18 01:17:00,20,1146,86,60,aceptable
2025-10-18 01:18:00,30,1094,87,62,crítico
2025-10-18 01:19:00,15,1132,69,65,aceptable
2025-10-18 01:28:00,15,1423,84,61,crítico
2025-10-18 01:29:00,20,955,114,58,aceptable
2025-10-18 01:30:00,27,946,106,68,crítico
2025-10-18 01:31:00,18,1106,98,56,aceptable
2025-10-18 01:32:00,24,1576,104,60,crítico
2025-10-18 01:33:00,35,1347,73,68,crítico
2025-10-18 01:34:00,28,913,60,55,aceptable
2025-10-18 01:35:00,18,1392,118,62,crítico
2025-10-18 01:36:00,16,840,81,71,crítico
2025-10-18 01:37:00,38,975,89,55,crítico
2025-10-18 01:38:00,28,933,90,71,crítico
2025-10-18 01:39:00,20,1349,102,61,crítico
2025-10-18 01:40:00,25,963,63,55,óptimo
2025-10-18 01:41:00,3,972,87,79,crítico
2025-10-18 01:42:00,16,1196,88,51,crítico
2025-10-18 01:48:00,36,770,104,63,crítico
2025-10-18 01:51:00,10,955,97,64,crítico
2025-10-18 01:52:00,28,1192,95,56,crítico
2025-10-18 01:53:00,22,980,94,69,aceptable
2025-10-18 01:54:00,23,1512,78,74,crítico
2025-10-18 01:55:00,27,1093,97,57,crítico
2025-10-18 01:56:00,29,1190,54,76,aceptable
2025-10-18 01:57:00,34,1069,78,49,aceptable
2025-10-18 01:58:00,33,1314,102,65,crítico
2025-10-18 01:59:00,23,754,95,47,aceptable
2025-10-18 02:00:00,16,1117,76,61,crítico
2025-10-18 02:01:00,10,1342,64,58,aceptable
2025-10-18 02:02:00,21,1055,94,66,aceptable
2025-10-18 02:03:00,28,1391,95,78,crítico
2025-10-18 02:04:00,36,1222,116,64,crítico
2025-10-18 02:05:00,30,1197,72,44,aceptable
2025-10-18 02:14:00,22,1013,96,46,aceptable
2025-10-18 02:15:00,29,1294,71,56,crítico
2025-10-18 02:16:00,30,1182,106,54,crítico
2025-10-18 02:17:00,29,1216,103,56,crítico
2025-10-18 02:18:00,32,1091,78,68,crítico
2025-10-18 02:19:00,32,1198,80,52,aceptable
2025-10-18 02:20:00,18,1102,73,44,óptimo
2025-10-18 02:21:00,39,894,78,54,aceptable
2025-10-18 02:22:00,20,1343,92,62,crítico
2025-10-18 02:23:00,26,924,63,51,óptimo
2025-10-18 02:24:00,25,1571,101,52,crítico
2025-10-18 02:25:00,32,1119,108,63,crítico
2025-10-18 02:26:00,27,949,60,52,aceptable
2025-10-18 02:27:00,25,1305,101,64,crítico
2025-10-18 02:28:00,12,1119,72,60,aceptable
2025-10-18 02:31:00,37,985,57,68,aceptable
2025-10-18 02:36:00,18,1194,101,74,aceptable
2025-10-18 02:37:00,20,1374,77,66,aceptable
2025-10-18 02:38:00,31,705,81,51,aceptable
2025-10-18 02:39:00,16,938,112,50,crítico
2025-10-18 02:40:00,28,704,96,65,crítico
2025-10-18 02:41:00,24,782,75,43,óptimo
2025-10-18 02:42:00,25,1152,64,54,óptimo
2025-10-18 02:43:00,32,1434,77,46,crítico
2025-10-18 02:44:00,19,1327,82,65,aceptable
2025-10-18 02:45:00,26,1686,94,70,crítico
2025-10-18 02:46:00,38,764,92,61,crítico
2025-10-18 02:47:00,22,906,81,54,óptimo
2025-10-18 02:53:00,0,1362,98,64,crítico
2025-10-18 02:56:00,36,1655,73,52,crítico
2025-10-18 02:57:00,13,1138,120,51,crítico
2025-10-18 02:58:00,17,1416,72,74,crítico
2025-10-18 02:59:00,40,1178,67,61,aceptable
2025-10-18 03:00:00,36,1232,74,68,crítico
2025-10-18 03:01:00,2,892,93,55,crítico
2025-10-18 03:02:00,27,1114,83,56,aceptable
2025-10-18 03:03:00,28,1272,70,58,aceptable
2025-10-18 03:04:00,40,963,92,56,crítico
